Gender,Age,Education,Income,Income2,Occupation,State,Relationship.Status,Obligation,Obligation2,NEP,Vacation.Behaviour,rest and relax,luxury / be spoilt,do sports,"excitement, a challenge",not exceed planned budget,realise creativity,fun and entertainment,good company,health and beauty,free-and-easy-going,entertainment facilities,not care about prices,life style of the local people,intense experience of nature,cosiness/familiar atmosphere,maintain unspoilt surroundings,everything organised,unspoilt nature/natural landscape,cultural offers,change of surroundings,Cluster
Male,40,2.0,"$90,001 to $120,000",90-120k,manager or administrator,VIC,living with a partner,3.53333333333333,Q2,4.26666666666667,2.10714285714286,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,2
Female,23,7.0,"$30,001 to $60,000",30-60k,unemployed,NSW,single,3.36666666666667,Q1,3.73333333333333,2.6,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,0
Male,57,7.0,"$60,001 to $90,000",60-90k,manager or administrator,QLD,living with a partner,4.23333333333333,Q4,4.0,3.05263157894737,yes,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,1
Female,37,6.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,married,3.53333333333333,Q2,3.4,2.51724137931034,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,2
Male,39,7.0,"$90,001 to $120,000",90-120k,professional,NSW,married,5.0,Q4,3.33333333333333,3.37931034482759,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,57,7.0,"$30,001 to $60,000",30-60k,small business owner,WA,married,4.23333333333333,Q4,3.6,2.25,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,yes,no,yes,0
Male,35,4.0,"$30,001 to $60,000",30-60k,manager or administrator,SA,single,4.23333333333333,Q4,3.4,2.73076923076923,yes,no,no,yes,no,no,yes,no,yes,no,yes,no,no,yes,no,no,yes,yes,no,yes,1
Male,70,3.0,"Less than $30,000",<30k,retired,QLD,married,3.5,Q2,3.86666666666667,2.44827586206897,yes,no,no,no,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,no,yes,0
Male,21,6.0,"$60,001 to $90,000",60-90k,sales,QLD,single,4.53333333333333,Q4,3.6,4.0,yes,no,yes,yes,yes,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,0
Female,30,7.0,"$90,001 to $120,000",90-120k,sales,NSW,single,4.4,Q4,3.53333333333333,2.82758620689655,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,yes,yes,0
Female,46,2.0,"$30,001 to $60,000",30-60k,professional,NSW,married,4.5,Q4,3.66666666666667,4.52941176470588,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,yes,1
Female,61,2.0,"$90,001 to $120,000",90-120k,professional,QLD,separated or divorced,4.4,Q4,4.26666666666667,2.93103448275862,yes,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,yes,no,0
Female,35,6.0,"$30,001 to $60,000",30-60k,manager or administrator,QLD,single,4.36666666666667,Q4,4.53333333333333,3.0,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,2
Male,43,3.0,"$60,001 to $90,000",60-90k,professional,QLD,married,3.3,Q1,3.8,2.33333333333333,yes,no,yes,no,yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,1
Female,57,2.0,"Less than $30,000",<30k,retired,NSW,separated or divorced,3.96666666666667,Q3,3.53333333333333,2.91666666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Male,25,8.0,"$60,001 to $90,000",60-90k,professional,ACT,single,3.03333333333333,Q1,2.53333333333333,3.13636363636364,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,21,7.0,"$30,001 to $60,000",30-60k,professional,VIC,single,3.6,Q2,3.46666666666667,2.61538461538462,yes,no,no,no,yes,no,yes,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,1
Male,46,2.0,"$30,001 to $60,000",30-60k,transport worker,QLD,single,4.03333333333333,Q3,4.4,3.3448275862069,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,59,8.0,"$90,001 to $120,000",90-120k,professional,VIC,married,4.43333333333333,Q4,2.86666666666667,3.8,yes,no,no,no,no,yes,no,yes,no,yes,no,no,no,yes,no,no,yes,no,no,yes,0
Female,56,,"$30,001 to $60,000",30-60k,,QLD,married,4.5,Q4,4.0,3.06666666666667,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,0
Male,73,2.0,"Less than $30,000",<30k,retired,WA,married,3.56666666666667,Q2,3.53333333333333,3.16666666666667,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,yes,yes,0
Female,37,3.0,"$30,001 to $60,000",30-60k,retired,SA,living with a partner,3.4,Q2,4.06666666666667,3.23809523809524,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,yes,1
Male,37,8.0,"$60,001 to $90,000",60-90k,professional,WA,living with a partner,2.76666666666667,Q1,4.0,3.3125,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Female,58,3.0,"Less than $30,000",<30k,Clerical or service worker,NSW,married,3.4,Q2,3.93333333333333,3.04166666666667,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,yes,no,yes,0
Female,28,7.0,,,sales,VIC,living with a partner,3.8,Q2,4.4,3.71428571428571,no,no,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,yes,1
Male,30,4.0,"$120,001 to $150,000",>120k,manager or administrator,NSW,married,4.33333333333333,Q4,4.26666666666667,3.72727272727273,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,yes,yes,0
Male,61,7.0,"$90,001 to $120,000",90-120k,professional,WA,married,3.16666666666667,Q1,4.73333333333333,3.27272727272727,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Female,29,7.0,"$30,001 to $60,000",30-60k,,WA,married,3.63333333333333,Q2,3.8,2.62962962962963,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,yes,no,no,0
Female,26,3.0,"Less than $30,000",<30k,small business owner,WA,single,4.23333333333333,Q4,3.46666666666667,4.23529411764706,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,1
Female,56,7.0,,,,NSW,married,4.43333333333333,Q4,3.13333333333333,3.54166666666667,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,yes,yes,0
Female,38,2.0,"Less than $30,000",<30k,,VIC,widowed,4.93333333333333,Q4,3.13333333333333,4.55555555555556,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,0
Male,36,3.0,"$30,001 to $60,000",30-60k,professional,VIC,single,3.6,Q2,2.66666666666667,2.88,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,1
Female,64,1.0,"$60,001 to $90,000",60-90k,home-duties,NSW,married,4.23333333333333,Q4,3.4,4.2,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,2
Female,62,1.0,,,retired,VIC,married,2.7,Q1,2.6,2.2,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,1
Female,33,7.0,"$30,001 to $60,000",30-60k,professional,QLD,married,3.1,Q1,3.6,2.73913043478261,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,57,6.0,"$120,001 to $150,000",>120k,retired,QLD,married,3.86666666666667,Q3,4.0,3.4,yes,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,yes,1
Male,39,2.0,"$90,001 to $120,000",90-120k,sales,VIC,married,3.13333333333333,Q1,3.33333333333333,1.73333333333333,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,105,7.0,"$120,001 to $150,000",>120k,manager or administrator,NSW,separated or divorced,4.63333333333333,Q4,2.93333333333333,3.33333333333333,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,48,2.0,"$30,001 to $60,000",30-60k,transport worker,QLD,married,3.6,Q2,3.6,2.0,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,1
Male,70,6.0,,,,NSW,married,3.23333333333333,Q1,3.66666666666667,2.79310344827586,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,2
Female,59,6.0,"$90,001 to $120,000",90-120k,small business owner,NSW,separated or divorced,3.96666666666667,Q3,4.13333333333333,2.2,yes,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,yes,1
Male,37,6.0,"$30,001 to $60,000",30-60k,Clerical or service worker,QLD,married,3.0,Q1,3.0,2.9,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,48,8.0,,,professional,NSW,single,4.23333333333333,Q4,3.46666666666667,3.55,yes,no,no,yes,no,no,no,yes,no,yes,no,no,yes,no,yes,no,yes,no,yes,yes,0
Male,31,3.0,"$60,001 to $90,000",60-90k,professional,NSW,living with a partner,3.76666666666667,Q2,4.46666666666667,3.23529411764706,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,47,6.0,"$30,001 to $60,000",30-60k,professional,NSW,single,3.43333333333333,Q2,4.53333333333333,1.66666666666667,yes,yes,no,yes,yes,no,yes,no,no,yes,no,no,yes,yes,no,yes,yes,yes,no,yes,0
Female,32,6.0,"$30,001 to $60,000",30-60k,sales,NSW,married,4.16666666666667,Q3,3.86666666666667,3.6,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,2
Female,38,3.0,"$60,001 to $90,000",60-90k,professional,SA,married,4.03333333333333,Q3,3.2,2.5,yes,yes,no,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,0
Female,20,6.0,"$90,001 to $120,000",90-120k,sales,VIC,single,4.33333333333333,Q4,3.33333333333333,4.125,yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,no,no,0
Female,40,6.0,"$30,001 to $60,000",30-60k,unemployed,QLD,living with a partner,4.33333333333333,Q4,3.4,3.96428571428571,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,25,7.0,"$30,001 to $60,000",30-60k,home-duties,VIC,living with a partner,3.46666666666667,Q2,3.13333333333333,2.73333333333333,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,2
Male,66,8.0,"$210,001 to $240,000",>120k,professional,WA,married,3.56666666666667,Q2,3.53333333333333,3.26666666666667,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,yes,no,0
Male,25,8.0,"$120,001 to $150,000",>120k,manager or administrator,NSW,single,3.83333333333333,Q3,3.6,2.35714285714286,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,1
Male,35,7.0,"Less than $30,000",<30k,small business owner,NT,living with a partner,1.33333333333333,Q1,2.6,1.73333333333333,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,0
Female,39,6.0,,,manager or administrator,QLD,married,4.13333333333333,Q3,3.66666666666667,3.28571428571429,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,no,0
Male,41,6.0,"$60,001 to $90,000",60-90k,professional,NSW,separated or divorced,4.1,Q3,3.2,2.3,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,2
Male,35,3.0,"$30,001 to $60,000",30-60k,tradesperson,QLD,single,2.7,Q1,4.0,2.13793103448276,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,65,4.0,"$60,001 to $90,000",60-90k,professional,SA,married,3.9,Q3,3.6,3.7,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,2
Male,22,7.0,,,professional,ACT,living with a partner,3.53333333333333,Q2,4.0,3.0,yes,no,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Male,65,3.0,"$30,001 to $60,000",30-60k,professional,SA,married,3.36666666666667,Q1,3.13333333333333,1.96551724137931,yes,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,yes,2
Male,32,8.0,"$30,001 to $60,000",30-60k,professional,SA,married,3.33333333333333,Q1,4.4,2.72222222222222,yes,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,2
Male,33,1.0,"$30,001 to $60,000",30-60k,unemployed,SA,living with a partner,3.96666666666667,Q3,3.66666666666667,3.2,yes,no,no,yes,yes,yes,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,0
Male,58,1.0,"$30,001 to $60,000",30-60k,small business owner,VIC,married,3.06666666666667,Q1,4.26666666666667,3.11538461538462,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,0
Male,57,1.0,"$60,001 to $90,000",60-90k,retired,VIC,married,4.2,Q3,2.13333333333333,3.0,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,2
Male,71,1.0,"Less than $30,000",<30k,sales,VIC,married,2.03333333333333,Q1,1.73333333333333,1.8,yes,no,no,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,no,yes,1
Male,70,8.0,"$90,001 to $120,000",90-120k,retired,NSW,married,3.96666666666667,Q3,3.6,2.94444444444444,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no,yes,0
Male,59,7.0,"$60,001 to $90,000",60-90k,unemployed,VIC,separated or divorced,1.73333333333333,Q1,2.53333333333333,1.76666666666667,yes,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,yes,1
Female,43,2.0,"$30,001 to $60,000",30-60k,home-duties,VIC,married,3.36666666666667,Q1,3.86666666666667,2.95,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,2
Female,47,6.0,"Less than $30,000",<30k,Clerical or service worker,NSW,married,3.73333333333333,Q2,4.2,3.03333333333333,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,0
Female,32,3.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,living with a partner,4.13333333333333,Q3,3.86666666666667,2.66666666666667,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,0
Male,58,1.0,,,transport worker,QLD,single,3.6,Q2,2.53333333333333,3.16666666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,30,6.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,living with a partner,2.3,Q1,2.86666666666667,1.96666666666667,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,1
Female,53,1.0,"$60,001 to $90,000",60-90k,sales,VIC,married,3.23333333333333,Q1,3.4,2.04347826086957,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,2
Female,51,8.0,"$90,001 to $120,000",90-120k,professional,NSW,living with a partner,4.7,Q4,4.2,4.16666666666667,yes,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,no,yes,0
Female,48,3.0,"$90,001 to $120,000",90-120k,manager or administrator,VIC,single,4.03333333333333,Q3,4.4,2.66666666666667,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,yes,no,yes,0
Female,69,8.0,"$30,001 to $60,000",30-60k,retired,QLD,married,3.73333333333333,Q2,3.06666666666667,3.65,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,2
Female,61,6.0,"Less than $30,000",<30k,retired,ACT,married,4.3,Q4,4.06666666666667,3.63333333333333,yes,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,yes,no,no,0
Female,26,6.0,"$30,001 to $60,000",30-60k,manager or administrator,QLD,married,2.93333333333333,Q1,3.66666666666667,2.4,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,2
Male,21,6.0,"$60,001 to $90,000",60-90k,Clerical or service worker,NSW,single,4.5,Q4,3.8,4.45833333333333,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,2
Male,43,6.0,"$60,001 to $90,000",60-90k,Clerical or service worker,WA,living with a partner,4.3,Q4,3.06666666666667,2.76666666666667,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,no,yes,0
Male,61,3.0,"Less than $30,000",<30k,retired,QLD,single,2.56666666666667,Q1,2.53333333333333,1.66666666666667,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,0
Female,31,4.0,"$120,001 to $150,000",>120k,manager or administrator,NSW,married,4.46666666666667,Q4,3.8,4.17647058823529,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,0
Female,27,1.0,"$30,001 to $60,000",30-60k,small business owner,QLD,married,4.43333333333333,Q4,4.4,3.31578947368421,yes,yes,no,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,0
Female,32,6.0,,,manager or administrator,VIC,married,3.4,Q2,3.33333333333333,2.33333333333333,yes,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,1
Male,31,1.0,"$30,001 to $60,000",30-60k,professional,NSW,married,3.9,Q3,3.06666666666667,3.0,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,yes,2
Male,26,7.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,living with a partner,3.83333333333333,Q3,3.46666666666667,3.06666666666667,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,yes,yes,1
Female,33,4.0,"$60,001 to $90,000",60-90k,Clerical or service worker,NSW,living with a partner,4.2,Q3,3.6,2.72413793103448,yes,no,no,no,yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,1
Male,36,8.0,"$210,001 to $240,000",>120k,manager or administrator,NSW,single,3.0,Q1,3.13333333333333,2.44827586206897,yes,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,yes,yes,1
Male,40,3.0,"$90,001 to $120,000",90-120k,professional,NSW,married,2.73333333333333,Q1,2.2,2.32142857142857,yes,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,2
Male,22,3.0,"$60,001 to $90,000",60-90k,Clerical or service worker,WA,single,2.83333333333333,Q1,2.93333333333333,2.06666666666667,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,2
Male,48,3.0,"Less than $30,000",<30k,retired,QLD,living with a partner,4.23333333333333,Q4,4.0,3.06666666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,30,7.0,"$30,001 to $60,000",30-60k,home-duties,WA,living with a partner,3.8,Q2,4.2,3.52631578947368,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,yes,yes,no,no,yes,yes,no,yes,0
Male,47,1.0,"Less than $30,000",<30k,,VIC,separated or divorced,3.93333333333333,Q3,3.73333333333333,3.5,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,2
Male,36,6.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,single,3.13333333333333,Q1,3.6,2.51851851851852,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,56,6.0,"$60,001 to $90,000",60-90k,Clerical or service worker,QLD,married,3.6,Q2,4.4,3.04166666666667,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,2
Female,57,7.0,"$30,001 to $60,000",30-60k,retired,QLD,separated or divorced,4.46666666666667,Q4,3.66666666666667,3.81818181818182,yes,no,no,yes,yes,yes,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,yes,yes,0
Female,60,4.0,"Less than $30,000",<30k,home-duties,WA,married,4.76666666666667,Q4,3.66666666666667,2.8,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,73,6.0,,,retired,NSW,married,3.26666666666667,Q1,3.73333333333333,2.13793103448276,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,2
Male,52,3.0,"Less than $30,000",<30k,transport worker,QLD,separated or divorced,4.2,Q3,2.66666666666667,3.17647058823529,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,yes,yes,no,yes,no,yes,yes,yes,0
Male,52,4.0,"$90,001 to $120,000",90-120k,professional,QLD,married,1.23333333333333,Q1,2.93333333333333,3.1,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,2
Female,37,6.0,"$30,001 to $60,000",30-60k,manager or administrator,ACT,single,4.63333333333333,Q4,3.8,3.30434782608696,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,2
Male,76,8.0,"$60,001 to $90,000",60-90k,professional,NSW,married,3.93333333333333,Q3,2.6,3.66666666666667,yes,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,1
Female,74,4.0,"$30,001 to $60,000",30-60k,retired,VIC,married,3.43333333333333,Q2,3.93333333333333,3.55555555555556,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,0
Female,36,3.0,"$90,001 to $120,000",90-120k,manager or administrator,NSW,married,4.26666666666667,Q4,3.66666666666667,3.55555555555556,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,yes,0
Female,62,8.0,"Less than $30,000",<30k,professional,NSW,single,4.5,Q4,4.93333333333333,3.14285714285714,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,38,3.0,"$60,001 to $90,000",60-90k,professional,QLD,separated or divorced,2.8,Q1,3.73333333333333,2.13333333333333,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,44,4.0,"$30,001 to $60,000",30-60k,professional,QLD,separated or divorced,2.73333333333333,Q1,3.2,2.51851851851852,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,yes,1
Male,43,6.0,"$90,001 to $120,000",90-120k,professional,QLD,separated or divorced,3.9,Q3,3.8,2.54545454545455,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,no,no,yes,no,yes,no,yes,0
Male,40,3.0,"$60,001 to $90,000",60-90k,tradesperson,QLD,married,2.26666666666667,Q1,4.13333333333333,1.75862068965517,yes,no,no,yes,no,no,yes,yes,no,yes,yes,yes,no,no,no,yes,no,yes,no,yes,1
Female,23,7.0,"$120,001 to $150,000",>120k,sales,VIC,single,3.93333333333333,Q3,4.2,3.09090909090909,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,0
Female,28,7.0,"$30,001 to $60,000",30-60k,professional,VIC,single,4.26666666666667,Q4,2.8,3.85714285714286,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,0
Female,46,3.0,"$90,001 to $120,000",90-120k,professional,QLD,married,2.03333333333333,Q1,3.8,1.93333333333333,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,1
Male,58,2.0,,,,QLD,married,3.66666666666667,Q2,4.2,3.08333333333333,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,58,1.0,"Less than $30,000",<30k,retired,VIC,living with a partner,3.73333333333333,Q2,4.26666666666667,2.37931034482759,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,41,1.0,"Less than $30,000",<30k,home-duties,NSW,living with a partner,5.0,Q4,4.26666666666667,3.26666666666667,yes,no,yes,no,no,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,0
Male,72,7.0,"$30,001 to $60,000",30-60k,retired,ACT,married,3.83333333333333,Q3,3.46666666666667,3.1,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Male,75,3.0,"Less than $30,000",<30k,retired,VIC,married,3.66666666666667,Q2,2.66666666666667,2.52941176470588,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,yes,yes,no,1
Female,55,3.0,"$30,001 to $60,000",30-60k,professional,WA,married,4.53333333333333,Q4,4.06666666666667,4.11764705882353,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,2
Male,46,4.0,"$90,001 to $120,000",90-120k,professional,VIC,married,4.06666666666667,Q3,3.73333333333333,2.46666666666667,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,2
Male,55,3.0,"$90,001 to $120,000",90-120k,Clerical or service worker,VIC,married,3.8,Q2,4.06666666666667,2.23333333333333,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,32,7.0,"$60,001 to $90,000",60-90k,professional,NSW,married,3.43333333333333,Q2,2.93333333333333,2.1,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,no,no,yes,1
Male,31,6.0,"$120,001 to $150,000",>120k,transport worker,NT,married,3.6,Q2,3.06666666666667,3.33333333333333,yes,yes,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,1
Male,19,3.0,,,,NSW,single,3.0,Q1,3.13333333333333,,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,yes,1
Male,68,7.0,"$210,001 to $240,000",>120k,professional,VIC,married,4.5,Q4,3.66666666666667,3.62068965517241,no,yes,no,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,yes,yes,1
Female,66,8.0,"$30,001 to $60,000",30-60k,retired,NSW,separated or divorced,4.26666666666667,Q4,3.93333333333333,2.94736842105263,yes,no,no,yes,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,yes,0
Female,25,7.0,"$90,001 to $120,000",90-120k,manager or administrator,NSW,living with a partner,3.0,Q1,3.0,3.0,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,2
